Date,Open,High,Low,Close,Adj Close,Volume,transaction_amount,transaction_ratio,Close_ratio,ma_5,ma_20,ma_60,ma_120,RSI,change_ratio_bin_code
2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,53.33533477783203,235405500,12555431151.042938,-0.40598614859020066,-0.49377556683485313,52.226399993896486,45.25780010223389,32.86144444147746,25.321433369318644,70.01013025869293,2
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,57.22666549682617,245725500,14062050992.54036,0.11999745953545138,7.29597130158357,53.3879997253418,46.417466735839845,33.41575552622477,25.678877806663515,74.16909671097183,3
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000,23323567837.600708,0.6586177827098907,6.8755808953255615,55.29519958496094,47.65153331756592,34.04375549952189,26.069622230529784,77.55805151472259,3
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,59.96066665649414,264523500,15861005406.309128,-0.31995801342455554,-1.9631105097986157,57.05679931640625,48.75103321075439,34.648844401041664,26.44952222506205,74.35237601095179,2
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,60.06666564941406,214722000,12897634581.573486,-0.1868337314579619,0.17678087791648256,58.35013275146484,49.84703311920166,35.279911041259766,26.826905544598898,74.45276850814976,2
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,55.58599853515625,227883000,12667104104.187012,-0.017873857095922596,-7.459490327646511,58.80026550292969,50.74359970092773,35.83263324101766,27.164783310890197,63.192576283357134,1
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,53.32733154296875,259357500,13830843390.655518,0.09187098147269834,-4.06337396414489,58.020398712158205,51.549899673461915,36.35595544179281,27.484172185262043,58.39792957535591,2
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,51.91999816894531,211282500,10969787013.130188,-0.20686058664060458,-2.6390470576789893,56.172132110595705,52.256233024597165,36.85318873723348,27.79423883756002,55.56881118853315,2
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,45.266666412353516,364158000,16484218707.389832,0.5026926856154266,-12.81458395846271,53.23333206176758,52.582933044433595,37.24103317260742,28.043916614850364,44.57452026353022,0
2020-02-28,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,44.53266525268555,363343500,16180654457.239151,-0.01841544664865391,-1.6215047800994142,50.126531982421874,52.67353286743164,37.61116647720337,28.28866105079651,43.55081564576834,2
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000,15017406571.769714,-0.07189127538342588,11.322034293215232,48.9242660522461,52.98369960784912,38.06385539372762,28.573011064529418,51.74847906952929,4
2020-03-03,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,49.70066833496094,386760000,19222230485.229492,0.2799966754155916,0.25416095259802596,48.19893341064453,52.86873302459717,38.52216653823852,28.856327740351357,51.936324042066786,2
2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,49.96666717529297,225735000,11279225614.814758,-0.41321972892366465,0.5352017372066697,47.808267211914064,52.41019973754883,38.98786652882894,29.135438855489095,52.3579956579012,2
2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,48.30266571044922,162790500,7863215102.336884,-0.3028586029869903,-3.3302230445070524,48.4154670715332,52.37633304595947,39.419699827829994,29.401366631189983,49.43612840460442,2
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,46.89866638183594,189943500,8908096837.898254,0.13288225261074693,-2.9066704869448956,48.888667297363284,52.22473297119141,39.82408873240153,29.655966631571452,47.05030763518223,2
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,40.53333282470703,256105500,10380809469.738007,0.16532292572014962,-13.572525720249962,47.08040008544922,51.75783290863037,40.11204427083333,29.858849970499673,38.077961765273,0
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,43.02199935913086,233916000,10063534002.090454,-0.030563653881951036,6.139802382366311,45.744666290283206,51.337999534606936,40.437188720703126,30.081372197469076,42.680291562936645,3
2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,42.28200149536133,199837500,8449529473.829269,-0.16038148506537708,-1.7200452670558586,44.207733154296875,50.870833015441896,40.74224430720012,30.298449977238974,41.68810556290121,2
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,37.369998931884766,283636500,10599495702.043533,0.25444804173692215,-11.617242301113507,42.021199798583986,50.18169956207275,40.9668664932251,30.4728666305542,35.747576516090604,0
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,36.44133377075195,339604500,12375640934.549332,0.16756884312556175,-2.48505535904755,39.92973327636719,49.3237663269043,41.15033318201701,30.64286664326986,34.739661764519354,2
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,29.67133331298828,307342500,9119261758.7471,-0.2631281234664242,-18.57780645558401,37.75733337402344,48.14056625366211,41.2237553914388,30.756111081441244,28.44351681689909,0
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,28.68000030517578,359919000,10322477029.838562,0.13194217941351982,-3.341046380880208,34.88893356323242,46.71323299407959,41.26492207845052,30.87110552787781,27.653184332595444,2
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,24.08133316040039,356793000,8592051102.298737,-0.16763669442303308,-16.03440409986845,31.248799896240236,44.85923309326172,41.21734428405762,30.944727746645608,24.282507170298416,0
2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,28.50933265686035,452932500,12912803313.603401,0.5028778530133138,18.387684215678778,29.47666664123535,43.28666639328003,41.24184427261353,31.04754995505015,32.77895751005471,4
2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,28.50200080871582,424282500,12092900158.12397,-0.06349536468318062,-0.025717361513777348,27.888800048828124,41.70843315124512,41.2510776201884,31.150549960136413,32.77239998245824,2
2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,28.952667236328125,246817500,7146024945.602417,-0.40907269123513423,1.5811747064244486,27.745066833496093,40.37676658630371,41.26112206776937,31.258005515734354,33.651029135385684,2
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,33.66666793823242,343428000,11562076436.691284,0.6179731423700747,16.281749323562988,28.74240036010742,39.39373340606689,41.34341096878052,31.40262218316396,42.16561010502133,4
2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,35.95000076293945,318340500,11444341217.874527,-0.010182878435497478,6.782176450892674,31.116133880615234,38.5952335357666,41.46437765757243,31.5671332915624,45.79420956125943,3
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,35.21066665649414,260710500,9179790509.347916,-0.19787514767470293,-2.0565621439638027,32.45640068054199,38.092433547973634,41.590444310506186,31.73109440803528,44.81377059393026,2
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,34.29066848754883,215661000,7395159856.693268,-0.19440864699878846,-2.6128393930185068,33.61413421630859,37.5803337097168,41.6971443494161,31.888277753194174,43.56389271533985,2
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,33.47533416748047,179971500,6024606103.122711,-0.18533118690194172,-2.377714859552571,34.51866760253906,36.775366973876956,41.776999918619794,32.03517220815023,42.4343387666501,2
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,34.93333435058594,266572500,9312266271.17157,0.5457054140593156,4.355446239344318,34.77200088500977,36.037000274658205,41.866988817850746,32.19292222658793,45.172057244988224,2
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,32.104000091552734,200298000,6430367010.33783,-0.3094734597264872,-8.099239055277142,34.00280075073242,35.14386692047119,41.900344371795654,32.324605560302736,41.088343553743734,1
2020-04-02,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,30.29800033569336,297876000,9025047147.994995,0.40350420644510776,-5.625466454987249,33.020267486572266,34.2436336517334,41.88413327534993,32.441122229894,38.68432115998791,1
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,32.000667572021484,338431500,10830033927.400589,0.19999749029639036,5.619734693587186,32.5622673034668,33.49873371124268,41.87065550486247,32.57007780075073,42.12248469022176,3
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,34.41600036621094,223527000,7692905313.858032,-0.28966932463668893,7.547757523349929,32.75040054321289,33.19286708831787,41.90943330128987,32.714122247695926,46.68918190797269,3
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,36.36333465576172,268797000,9774355265.464783,0.2705674731050203,5.658223700690801,33.036400604248044,32.859933853149414,41.98421109517415,32.87387781143188,50.10723002299475,3
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,36.589332580566406,189840000,6946118897.094727,-0.2893527288048262,0.6214994497730331,33.933467102050784,32.57530040740967,42.01085554758708,33.03448335329691,50.503857503860445,2
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,38.20000076293945,204750000,7821450156.211853,0.12601731586875675,4.402015748241661,35.5138671875,32.616800498962405,42.04983336130778,33.20727780659993,53.35016371896222,2
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,43.39666748046875,337131000,14630361904.35791,0.870543391846379,13.603839302984921,37.793067169189456,32.96456718444824,42.19700005849202,33.426166709264116,61.118928334373834,4
2020-04-14,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,47.32600021362305,458647500,21705951682.977676,0.4836237015102256,9.054457315006381,40.375067138671874,33.84730052947998,42.415222295125325,33.679716714223225,65.76184433043008,3
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,48.65533447265625,353655000,17207202312.927246,-0.20725879407436698,2.8088878270565276,42.83346710205078,34.846067237854,42.658922322591145,33.943188937505084,67.18931745006626,2
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,49.680667877197266,309868500,15394474034.1053,-0.1053470660631507,2.1073401625000487,45.451734161376955,36.12603397369385,42.87893346150716,34.21570561726888,68.28757115028384,2
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,50.259334564208984,196923000,9897218940.387726,-0.3570927516938104,1.164772358620647,47.86360092163086,37.21353406906128,43.083744557698566,34.46804451942444,68.91986415449126,2
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,49.75733184814453,221199000,11006272047.477722,0.11205704489008195,-0.9988248360573104,49.13573379516602,38.27630062103272,43.277255630493165,34.700394503275554,67.65954592338302,2
2020-04-21,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,45.781333923339844,303136500,13877993330.852509,0.2609168000742714,-7.9907779961737475,48.82680053710938,39.1177339553833,43.41270008087158,34.89984450340271,58.53018334122747,1
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,48.807334899902344,212482500,10370704537.8685,-0.2527230493177186,6.609682849410836,48.857200622558594,39.8747673034668,43.606133460998535,35.13089451789856,62.65967907204972,3
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,47.04199981689453,198550500,9340212584.644318,-0.09936566502896249,-3.6169462779073958,48.32946701049805,40.429367256164554,43.760277938842776,35.34790561993917,58.97039805573239,2
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,48.34333419799805,198180000,9580681971.359253,0.025745601027355347,2.766324531628772,47.94626693725586,41.08600063323975,43.92045574188232,35.57581117947896,60.802535221414395,2
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,53.25,310221000,16519268250.0,0.7242267616630156,10.149622245552825,48.64480056762695,42.03396720886231,44.09594459533692,35.84550007184347,66.8188948226086,4
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,51.27466583251953,228330000,11707544449.539185,-0.29127947604221605,-3.7095477323576875,49.74346694946289,42.923933792114255,44.22766679128011,36.09641672770182,62.64986746639329,2
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,53.367332458496094,243240000,12981069947.20459,0.1087781902647853,4.081287692467694,50.65546646118164,43.84563369750977,44.250455665588376,36.3649111588796,65.13190227030644,2
2020-04-30,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,52.12533187866211,427078500,22261608550.741196,0.7149286338708254,-2.327267492336982,51.672132873535155,44.846700286865236,44.13358898162842,36.617855596542356,62.47820898790863,2
2020-05-01,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,46.75466537475586,487977000,22815201345.57724,0.024867600810347223,-10.303371336624089,51.35439910888672,45.66953353881836,44.096500078837074,36.82106669743856,52.51437980607203,0
2020-05-04,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,50.74599838256836,288556500,14643087682.279587,-0.3581872252414652,8.536758793631606,50.85359878540039,46.6068000793457,44.11008892059326,37.05665001869202,57.889218827944035,3
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,51.2140007019043,254875500,13053194035.898209,-0.10857639323606572,0.9222447764407393,50.84146575927734,47.44670009613037,44.13246669769287,37.29171668688456,58.48261947642735,2
2020-05-06,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,52.172000885009766,166848000,8704794003.66211,-0.3331291958333997,1.8705825945557253,50.60239944458008,48.23713340759277,44.145022265116374,37.53207780520121,59.73345821106817,2
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,52.00266647338867,172915500,8992067074.579239,0.03300170811581227,-0.3245695176505081,50.57786636352539,49.00780010223389,44.15131117502848,37.773150030771895,59.3928385025774,2
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,54.62799835205078,241297500,13181599432.353973,0.4659142689914568,5.048456274844226,52.152532958984374,49.829199981689456,44.20923334757487,38.034300009409584,62.92289461011614,3
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,54.08599853515625,247794000,13402185921.020508,0.016734425120301433,-0.9921648847567299,52.820532989501956,50.36366653442383,44.21733334859212,38.28936665852864,61.72980384664277,2
2020-05-12,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,53.96066665649414,238603500,12875203926.5728,-0.039320600203073486,-0.2317270311292141,53.36986618041992,50.695399856567384,44.227755546569824,38.54459999402364,61.439695025093656,2
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,52.73066711425781,285982500,15080048008.003235,0.1712473133633181,-2.279437261341355,53.48159942626953,50.89916648864746,44.152822240193686,38.78428888320923,58.53239140143601,2
2020-05-14,52.0,53.557334899902344,50.93333435058594,53.55533218383789,53.55533218383789,205233000,10991321490.085602,-0.2711348475646548,1.5639192802040291,53.79213256835938,51.09289970397949,44.026055590311685,39.03490554491679,59.9023809587238,2
2020-05-15,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,53.27799987792969,157776000,8405989708.740234,-0.23521573667710383,-0.5178425650618879,53.522132873535156,51.243832969665526,43.91467781066895,39.2817611058553,59.194118262400536,2
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,54.242000579833984,174987000,9491644955.46341,0.12915257861835716,1.8093785504579962,53.5533332824707,51.46806640625,43.817600059509275,39.54875555038452,60.923639739301954,2
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,53.867332458496094,144547500,7786388238.544464,-0.17965871299657032,-0.6907343337870575,53.53466644287109,51.87236633300781,43.78895562489827,39.81079443295797,59.86168452281643,2
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,54.37066650390625,109639500,5961172690.155029,-0.2344110635729909,0.934395713390801,53.862666320800784,52.15053291320801,43.8063445409139,40.08114999135335,60.84900337755711,2
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,55.17333221435547,183819000,10141906754.310608,0.701327453750858,1.476284478490908,54.186266326904295,52.55709953308106,43.86056677500407,40.35687775611878,62.43584996444947,2
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,54.45866775512695,149812500,8158589163.064957,-0.1955566777817872,-1.2953077701596039,54.42239990234375,52.8628662109375,44.013766797383624,40.62739998499553,60.100135609332064,2
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,54.591331481933594,121345500,6624412414.340973,-0.18804436870891972,0.24360442933191173,54.49226608276367,52.92993278503418,44.18141123453776,40.896288855870566,60.396315782321224,2
2020-05-27,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,54.68199920654297,173242500,9473246247.53952,0.4300507962081588,0.16608447192643094,54.655199432373045,53.10029945373535,44.26653340657552,41.16519440015157,60.61151419093433,2
2020-05-28,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,53.72066879272461,108834000,5846635267.38739,-0.38282663464956035,-1.7580381620416863,54.52519989013672,53.11796627044678,44.333533414204915,41.42784997622172,57.07056045261435,2
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,55.66666793823242,176467500,9823357724.39003,0.6801728302062642,3.6224402808837652,54.62386703491211,53.295033073425294,44.42853342692057,41.708199977874756,61.92024916552522,2
2020-06-01,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,59.87333297729492,224092500,13417164870.214462,0.3658430494597087,7.556883131087,55.706800079345705,53.95096645355225,44.621377881368,42.020538854598996,69.84951412472472,3
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,58.770668029785156,203484000,11958890613.372803,-0.10868721305489559,-1.8416628784101885,56.542667388916016,54.352199935913085,44.81924457550049,42.321666653951006,65.97170135235129,2
2020-06-03,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,58.86399841308594,119242500,7019090330.7724,-0.41306509460639806,0.15880436011630472,57.37906723022461,54.73469982147217,45.124755668640134,42.618399969736735,66.14303224237794,2
2020-06-04,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,57.62533187866211,133315500,7682349932.069778,0.09449366941319748,-2.1042854169221026,58.15999984741211,55.00736637115479,45.368144543965656,42.902666632334395,61.702698331594235,2
2020-06-05,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,59.04399871826172,117178500,6918687203.807831,-0.09940483511094134,2.4618805538279664,58.83546600341797,55.359432983398435,45.64751116434733,43.19487773577372,64.63130633896958,2
2020-06-08,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,63.327999114990234,212620500,13464830835.828781,0.9461540085839053,7.25560681818036,59.52639923095703,55.79443302154541,46.08014450073242,43.52350549697876,71.67521167749037,3
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,62.711334228515625,170823000,10712538246.917725,-0.20440602800500385,-0.9737634144336038,60.31453247070313,56.22569980621338,46.51797784169515,43.83415551185608,69.52865327101298,2
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,68.336669921875,278451000,19028414076.416016,0.776275018844482,8.970205725269786,62.209066772460936,56.94449996948242,47.16240011850993,44.19307775497437,76.45564206141879,3
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,64.85600280761719,238747500,15484208530.311584,-0.18625858843891518,-5.09341048991272,63.65520095825195,57.55076675415039,47.76533349355062,44.51512778600057,66.39779108406591,1
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,62.35200119018555,251451000,15678473051.273346,0.012545976798328029,-3.860863311078977,64.31680145263672,57.990600204467775,48.403177960713705,44.81026112238566,60.25654267193544,2
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,66.05999755859375,235458000,15554354905.151367,-0.007916469015577965,5.94687627923618,64.86320114135742,58.629700088500975,49.02902237574259,45.13543332417806,65.36518281167238,3
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,65.47533416748047,210766500,13800007018.810272,-0.11278821249990134,-0.8850490655781473,65.41600112915039,59.1913667678833,49.64524459838867,45.448161109288534,63.968942656369,2
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,66.11933135986328,148362000,9809596239.212036,-0.28916005435062875,0.9835722116904755,64.97253341674805,59.80396671295166,50.26468900044759,45.76290553410848,64.85934491556826,2
